[801, 17, 18, 72, 12, 3, 48]
[764, 15, 25, 78, 14, 0, 51]
[764, 15, 25, 78, 14, 0, 51]
[725, 19, 18, 86, 8, 3, 45]
[687, 18, 21, 91, 10, 0, 49]
[642, 18, 22, 99, 6, 3, 46]
[606, 19, 19, 102, 7, 2, 44]
[606, 19, 19, 102, 7, 2, 44]
[580, 14, 21, 100, 11, 0, 47]
[557, 19, 19, 107, 7, 6, 42]
[567, 17, 23, 105, 9, 5, 42]
[646, 15, 26, 109, 12, 5, 43]
[646, 15, 26, 109, 12, 5, 43]
[849, 18, 20, 112, 6, 11, 37]
[1066, 14, 26, 107, 12, 10, 42]
[1212, 19, 21, 109, 8, 16, 35]
[1272, 16, 25, 107, 10, 15, 40]
[1272, 16, 25, 107, 10, 15, 40]
[1260, 17, 20, 108, 8, 15, 36]
[1254, 20, 23, 108, 10, 16, 39]
[1259, 18, 24, 108, 10, 15, 40]
[1256, 18, 23, 109, 8, 16, 38]
[1256, 18, 23, 109, 8, 16, 38]
[1256, 18, 24, 108, 10, 15, 38]
[1260, 15, 25, 107, 11, 12, 42]
[1254, 19, 23, 106, 8, 15, 37]
[1259, 16, 26, 107, 11, 12, 40]
[1259, 16, 26, 107, 11, 12, 40]
[1258, 17, 23, 108, 10, 13, 43]
[1258, 19, 20, 108, 5, 15, 35]
[1259, 14, 24, 104, 11, 12, 38]
[1258, 19, 22, 109, 7, 15, 36]
[1258, 19, 22, 109, 7, 15, 36]
[1259, 18, 22, 104, 9, 15, 37]
[1260, 18, 26, 107, 11, 14, 40]
[1255, 18, 20, 107, 5, 15, 35]
[1259, 14, 24, 106, 11, 11, 40]
[1259, 14, 24, 106, 11, 11, 40]
[1258, 18, 23, 107, 7, 16, 35]
[1262, 15, 25, 108, 9, 12, 40]
[1256, 17, 20, 105, 6, 13, 36]
[1262, 16, 22, 107, 6, 12, 36]
[1255, 12, 22, 105, 8, 11, 36]
[1255, 12, 22, 105, 8, 11, 36]
[1260, 17, 22, 108, 7, 13, 39]
[1262, 16, 26, 105, 13, 12, 41]
[1259, 18, 22, 108, 8, 15, 37]
[1260, 15, 25, 104, 10, 13, 42]
[1260, 15, 25, 104, 10, 13, 42]
[1259, 19, 24, 107, 7, 17, 37]
[1261, 18, 26, 108, 8, 14, 39]
[1265, 16, 24, 107, 11, 15, 38]
[1272, 20, 24, 109, 8, 16, 36]
[1272, 20, 24, 109, 8, 16, 36]
[1124, 16, 27, 101, 11, 19, 40]
[762, 19, 21, 92, 7, 29, 31]
[453, 17, 27, 81, 11, 36, 33]
[453, 17, 27, 81, 11, 36, 33]
[264, 18, 23, 66, 6, 44, 27]
[169, 17, 22, 45, 6, 39, 28]
[115, 18, 24, 36, 8, 46, 30]
[84, 20, 19, 31, 6, 60, 25]
[72, 16, 25, 21, 9, 67, 28]
[72, 16, 25, 21, 9, 67, 28]
[65, 21, 22, 24, 7, 77, 25]
[60, 22, 20, 24, 6, 78, 22]
[62, 15, 25, 20, 10, 74, 24]
[54, 20, 21, 20, 7, 75, 21]
[54, 20, 21, 20, 7, 75, 21]
[48, 20, 24, 18, 8, 74, 23]
[39, 19, 18, 19, 6, 76, 16]
[36, 17, 22, 12, 8, 75, 18]
[30, 20, 25, 14, 9, 74, 20]
[30, 20, 25, 14, 9, 74, 20]
[25, 22, 22, 17, 5, 71, 16]
[24, 20, 26, 15, 8, 65, 17]
[15, 23, 23, 16, 6, 64, 14]
[14, 22, 25, 14, 5, 63, 13]
[14, 22, 25, 14, 5, 63, 13]
[16, 20, 29, 13, 9, 61, 15]
[10, 18, 26, 13, 4, 58, 10]
[14, 20, 31, 12, 8, 56, 16]
[11, 19, 29, 11, 8, 59, 14]
[11, 19, 29, 11, 8, 59, 14]
[11, 20, 30, 13, 6, 57, 10]
[12, 15, 33, 10, 9, 55, 15]
[7, 19, 26, 12, 5, 56, 8]
[12, 15, 30, 8, 10, 53, 14]
[12, 15, 30, 8, 10, 53, 14]
[11, 17, 31, 12, 10, 56, 13]
[7, 21, 27, 13, 7, 57, 10]
[12, 16, 32, 8, 10, 54, 14]
[7, 19, 36, 12, 7, 56, 9]
[7, 19, 36, 12, 7, 56, 9]
[10, 16, 45, 10, 10, 55, 13]
[9, 14, 48, 10, 10, 52, 13]
[8, 14, 57, 11, 11, 55, 10]
[8, 15, 63, 10, 13, 53, 11]
[8, 15, 63, 10, 13, 53, 11]
[5, 15, 65, 14, 10, 55, 6]
[8, 12, 73, 10, 12, 51, 8]
[4, 14, 73, 14, 11, 54, 6]
[5, 11, 76, 10, 15, 49, 9]
[5, 11, 76, 10, 15, 49, 9]
[7, 13, 69, 12, 16, 53, 8]
[4, 14, 70, 13, 15, 52, 7]
[3, 9, 61, 10, 15, 47, 4]
[2, 12, 59, 12, 16, 50, 4]
[2, 12, 59, 12, 16, 50, 4]
[7, 8, 60, 12, 21, 46, 7]
[3, 13, 55, 15, 19, 47, 6]
[4, 10, 54, 11, 19, 42, 6]
[6, 10, 52, 13, 21, 40, 9]
[6, 10, 52, 13, 21, 40, 9]
[6, 14, 45, 17, 19, 43, 1]
[6, 12, 44, 14, 23, 41, 4]
[0, 13, 37, 15, 21, 44, 1]
[0, 13, 37, 15, 21, 44, 1]
[2, 15, 36, 14, 22, 45, 3]
[6, 14, 34, 14, 27, 41, 6]
[0, 20, 23, 18, 26, 46, 0]
[5, 21, 27, 15, 31, 45, 4]
[5, 24, 26, 16, 34, 48, 4]
[5, 24, 26, 16, 34, 48, 4]
[0, 30, 21, 18, 33, 52, 0]
[7, 35, 24, 16, 40, 47, 6]
[4, 44, 21, 18, 40, 54, 2]
[5, 49, 19, 19, 41, 57, 2]
[5, 49, 19, 19, 41, 57, 2]
[6, 53, 22, 20, 48, 61, 3]
[5, 61, 22, 21, 52, 66, 1]
[9, 68, 24, 22, 57, 68, 4]
[10, 68, 25, 21, 61, 69, 4]
[10, 68, 25, 21, 61, 69, 4]
[4, 76, 23, 29, 66, 73, 0]
[10, 75, 29, 28, 72, 71, 3]
[5, 78, 27, 35, 73, 76, 0]
[6, 80, 32, 41, 77, 78, 0]
[6, 80, 32, 41, 77, 78, 0]
[10, 71, 39, 41, 85, 77, 4]
[5, 67, 40, 48, 87, 86, 0]
[10, 61, 53, 55, 96, 88, 4]
[9, 59, 50, 66, 95, 94, 0]
[9, 59, 50, 66, 95, 94, 0]
[8, 50, 58, 71, 98, 94, 0]
[10, 41, 58, 83, 104, 98, 4]
[7, 30, 56, 100, 102, 101, 0]
[11, 15, 64, 105, 107, 98, 3]
[11, 15, 64, 105, 107, 98, 3]
[7, 15, 68, 120, 104, 102, 0]
[8, 9, 80, 108, 105, 100, 0]
[7, 9, 87, 119, 105, 100, 0]
[10, 11, 91, 138, 105, 103, 1]
[10, 9, 97, 158, 108, 103, 4]
[10, 9, 97, 158, 108, 103, 4]
[8, 9, 93, 162, 106, 105, 0]
[11, 4, 99, 158, 110, 102, 3]
[11, 7, 102, 154, 110, 99, 4]
[11, 7, 102, 154, 110, 99, 4]
[8, 9, 96, 159, 107, 103, 0]
[12, 7, 100, 152, 109, 97, 2]
[7, 8, 98, 156, 104, 100, 0]
[5, 4, 99, 150, 106, 94, 0]
[7, 6, 97, 147, 105, 95, 0]
[7, 6, 97, 147, 105, 95, 0]
[8, 8, 99, 148, 105, 96, 1]
[10, 5, 101, 146, 103, 95, 3]
[9, 7, 101, 141, 101, 95, 1]
[8, 6, 104, 138, 100, 90, 1]
[8, 6, 104, 138, 100, 90, 1]
[6, 3, 106, 136, 98, 90, 1]
[7, 6, 104, 140, 96, 95, 3]
[7, 5, 101, 138, 96, 91, 1]
[6, 7, 97, 137, 90, 94, 0]
[6, 7, 97, 137, 90, 94, 0]
[7, 1, 99, 132, 93, 88, 2]
[7, 7, 94, 136, 90, 89, 0]
[4, 6, 90, 138, 85, 91, 0]
[8, 3, 92, 134, 86, 86, 1]
[8, 3, 92, 134, 86, 86, 1]
[8, 7, 91, 134, 86, 85, 0]
[7, 7, 89, 135, 82, 84, 0]
[10, 6, 91, 132, 82, 80, 2]
[5, 7, 85, 131, 74, 82, 0]
[5, 7, 85, 131, 74, 82, 0]
[12, 4, 93, 126, 78, 76, 2]
[14, 4, 92, 125, 74, 78, 3]
[17, 7, 92, 128, 73, 80, 2]
[19, 4, 90, 120, 69, 74, 1]
[19, 4, 90, 120, 69, 74, 1]
[24, 4, 92, 119, 67, 73, 4]
[25, 8, 90, 122, 60, 76, 0]
[32, 3, 96, 116, 63, 69, 2]
[35, 6, 96, 119, 58, 71, 0]
[35, 6, 96, 119, 58, 71, 0]
[36, 4, 95, 114, 58, 67, 0]
[45, 4, 102, 113, 58, 67, 2]
[45, 6, 101, 114, 54, 69, 0]
[46, 7, 102, 114, 52, 63, 0]
[46, 7, 102, 114, 52, 63, 0]
[52, 6, 109, 113, 54, 63, 4]
[46, 7, 107, 115, 50, 62, 0]
[48, 6, 113, 112, 52, 59, 1]
[37, 4, 116, 115, 46, 56, 0]
[37, 4, 116, 115, 46, 56, 0]
[30, 8, 121, 118, 46, 58, 2]
[29, 4, 128, 119, 49, 55, 3]
[14, 7, 135, 124, 47, 55, 0]
[10, 10, 135, 129, 43, 54, 0]
[10, 10, 135, 129, 43, 54, 0]
[9, 6, 145, 129, 43, 49, 3]
[5, 11, 149, 136, 41, 51, 0]
[2, 12, 154, 141, 40, 49, 0]
[6, 14, 162, 145, 41, 48, 2]
[6, 14, 162, 145, 41, 48, 2]
[1, 14, 163, 149, 36, 45, 0]
[2, 16, 165, 150, 35, 43, 0]
[5, 17, 174, 150, 38, 40, 2]
[3, 21, 176, 152, 33, 38, 0]
[3, 21, 176, 152, 33, 38, 0]
[4, 20, 184, 149, 35, 33, 2]
[5, 22, 188, 151, 35, 31, 3]
[5, 31, 194, 156, 32, 34, 2]
[4, 34, 195, 155, 31, 29, 3]
[4, 34, 195, 155, 31, 29, 3]
[5, 39, 199, 158, 30, 26, 3]
[2, 49, 197, 165, 28, 30, 1]
[4, 68, 200, 161, 27, 24, 3]
[0, 73, 196, 162, 25, 23, 0]
[0, 73, 196, 162, 25, 23, 0]
[1, 79, 193, 170, 24, 26, 0]
[3, 74, 194, 166, 25, 19, 3]
[0, 92, 191, 172, 22, 24, 0]
[0, 105, 186, 171, 19, 21, 0]
[0, 105, 186, 171, 19, 21, 0]
[3, 108, 187, 166, 24, 15, 4]
[0, 112, 179, 170, 17, 20, 0]
[0, 112, 178, 170, 18, 19, 0]
[3, 102, 178, 165, 20, 12, 2]
[3, 102, 178, 165, 20, 12, 2]
[0, 105, 174, 167, 16, 15, 0]
[1, 98, 172, 164, 16, 13, 0]
[4, 96, 172, 160, 19, 12, 3]
[1, 101, 165, 159, 13, 14, 0]
[1, 101, 165, 159, 13, 14, 0]
[4, 94, 168, 158, 17, 14, 2]
[3, 92, 163, 158, 14, 13, 2]
[2, 93, 162, 158, 13, 12, 0]
[4, 91, 161, 150, 17, 9, 2]
[4, 91, 161, 150, 17, 9, 2]
[1, 94, 156, 155, 13, 12, 0]
[2, 90, 154, 151, 15, 8, 3]
[3, 91, 153, 150, 16, 8, 4]
[2, 94, 149, 153, 14, 12, 2]
[2, 94, 149, 153, 14, 12, 2]
[5, 91, 146, 150, 16, 8, 4]
[2, 90, 143, 147, 14, 5, 4]
[0, 92, 135, 149, 12, 8, 0]
[4, 93, 136, 146, 14, 9, 3]
[1, 90, 133, 142, 13, 6, 3]
[1, 90, 133, 142, 13, 6, 3]
[3, 92, 130, 140, 12, 10, 0]
[4, 88, 126, 136, 14, 6, 2]
[6, 86, 123, 136, 13, 6, 3]
[6, 86, 123, 136, 13, 6, 3]
[2, 92, 116, 132, 8, 8, 0]
[5, 87, 114, 128, 13, 5, 2]
[1, 86, 107, 126, 10, 8, 0]
[2, 83, 105, 122, 11, 5, 0]
[8, 82, 104, 120, 13, 5, 2]
[8, 82, 104, 120, 13, 5, 2]
[2, 79, 98, 118, 9, 7, 0]
[7, 77, 95, 112, 7, 4, 2]
[10, 78, 94, 112, 11, 5, 3]
[6, 77, 90, 110, 8, 6, 0]
[6, 77, 90, 110, 8, 6, 0]
[13, 73, 92, 106, 12, 3, 4]
[13, 74, 86, 106, 8, 5, 2]
[14, 74, 85, 103, 9, 7, 0]
[20, 73, 87, 100, 10, 4, 2]
[20, 73, 87, 100, 10, 4, 2]
[21, 71, 80, 100, 8, 6, 0]
[27, 70, 82, 98, 10, 6, 3]
[36, 65, 81, 90, 10, 1, 3]
[39, 69, 79, 93, 8, 5, 2]
[39, 69, 79, 93, 8, 5, 2]
[49, 67, 76, 88, 9, 4, 2]
[58, 64, 76, 87, 10, 3, 2]
[74, 66, 71, 85, 8, 4, 2]
[81, 61, 68, 81, 10, 1, 4]
[81, 61, 68, 81, 10, 1, 4]
[76, 60, 67, 79, 9, 2, 3]
[76, 59, 62, 78, 7, 3, 0]
[88, 57, 61, 74, 8, 1, 0]
[99, 52, 59, 71, 10, 0, 4]
[99, 52, 59, 71, 10, 0, 4]
[100, 55, 54, 69, 7, 4, 1]
[100, 51, 54, 66, 11, 1, 3]
[97, 48, 51, 63, 9, 0, 1]
[95, 50, 47, 63, 6, 4, 2]
[95, 50, 47, 63, 6, 4, 2]
[97, 45, 44, 59, 8, 1, 2]
[98, 43, 44, 54, 10, 0, 4]
[91, 44, 37, 54, 6, 2, 0]
[90, 42, 38, 56, 8, 3, 0]
[90, 42, 38, 56, 8, 3, 0]
[89, 40, 36, 51, 10, 1, 2]
[81, 43, 31, 51, 6, 4, 0]
[90, 37, 33, 47, 10, 0, 2]
[88, 40, 28, 48, 4, 5, 0]
[88, 40, 28, 48, 4, 5, 0]
[92, 34, 29, 46, 9, 2, 4]
[88, 37, 23, 44, 4, 1, 0]
[90, 33, 23, 37, 6, 0, 0]
[90, 33, 23, 37, 6, 0, 0]
[91, 29, 24, 36, 9, 0, 1]
[91, 30, 22, 38, 3, 2, 3]
[93, 28, 23, 34, 9, 1, 4]
[91, 25, 22, 34, 7, 1, 2]
[90, 26, 19, 35, 8, 2, 2]
[90, 26, 19, 35, 8, 2, 2]
[90, 24, 20, 31, 8, 2, 2]
[85, 27, 12, 32, 3, 2, 0]
[88, 23, 19, 27, 9, 0, 2]
[87, 25, 18, 27, 8, 0, 1]
[87, 25, 18, 27, 8, 0, 1]
[82, 26, 15, 31, 4, 3, 0]
[86, 22, 19, 25, 9, 0, 2]
[82, 25, 14, 27, 3, 2, 0]
[83, 21, 16, 25, 7, 0, 2]
[83, 21, 16, 25, 7, 0, 2]
[78, 22, 15, 23, 6, 0, 1]
[80, 22, 16, 26, 7, 2, 2]
[77, 18, 14, 22, 6, 0, 1]
[71, 21, 13, 24, 4, 3, 0]
[71, 21, 13, 24, 4, 3, 0]
[74, 19, 16, 21, 9, 0, 2]
[72, 21, 14, 21, 8, 1, 2]
[65, 21, 10, 23, 4, 2, 0]
[71, 19, 16, 22, 8, 1, 1]
[71, 19, 16, 22, 8, 1, 1]
[63, 19, 8, 22, 3, 2, 0]
[64, 17, 12, 18, 6, 0, 2]
[65, 16, 14, 18, 9, 0, 2]
[60, 18, 10, 22, 6, 2, 2]
[60, 18, 10, 22, 6, 2, 2]
[62, 15, 12, 15, 8, 0, 4]
[58, 9, 11, 16, 8, 0, 2]
[54, 8, 11, 13, 8, 0, 3]
[49, 13, 7, 19, 3, 1, 0]
[45, 14, 6, 18, 3, 2, 0]
[49, 10, 10, 16, 7, 0, 1]
[43, 12, 4, 16, 5, 4, 0]
[43, 12, 4, 16, 5, 4, 0]
[38, 10, 7, 14, 4, 3, 0]
[39, 12, 7, 17, 5, 4, 0]
[40, 6, 9, 13, 9, 0, 2]
[40, 6, 9, 13, 9, 0, 2]
[34, 9, 9, 13, 9, 2, 1]
[29, 7, 6, 16, 5, 4, 0]
[30, 5, 9, 12, 9, 0, 3]
[30, 5, 9, 12, 9, 0, 3]
[24, 8, 6, 15, 6, 2, 2]
[23, 7, 7, 11, 8, 1, 2]
[23, 7, 7, 11, 8, 1, 2]
[19, 7, 5, 13, 5, 2, 0]
[19, 7, 5, 13, 5, 2, 0]
[21, 2, 6, 10, 8, 0, 0]
[20, 4, 8, 14, 8, 0, 3]
[17, 8, 6, 13, 7, 2, 1]
[17, 8, 6, 13, 7, 2, 1]
[19, 4, 7, 13, 8, 0, 3]
[13, 2, 3, 10, 4, 0, 0]
[16, 4, 6, 9, 8, 0, 0]
[16, 4, 6, 9, 8, 0, 0]
[14, 5, 4, 13, 7, 1, 0]
[14, 5, 4, 13, 7, 1, 0]
[11, 7, 0, 14, 4, 3, 0]
[16, 3, 6, 9, 7, 0, 1]
[9, 3, 3, 12, 5, 0, 0]
[10, 4, 1, 10, 4, 0, 0]
[10, 4, 1, 10, 4, 0, 0]
[14, 4, 5, 9, 8, 0, 2]
[13, 7, 5, 13, 4, 3, 0]
[11, 2, 5, 10, 6, 0, 0]
[12, 1, 5, 9, 8, 0, 0]
[12, 1, 5, 9, 8, 0, 0]
[11, 7, 4, 13, 6, 2, 0]
[13, 2, 7, 9, 9, 0, 1]
[13, 2, 7, 9, 9, 0, 1]
[8, 4, 5, 12, 7, 0, 1]
[11, 5, 2, 13, 4, 3, 0]
[13, 2, 6, 9, 9, 0, 3]
[9, 5, 4, 12, 6, 2, 0]
[11, 0, 7, 11, 9, 0, 1]
[6, 2, 6, 11, 8, 0, 0]
[6, 2, 6, 11, 8, 0, 0]
[8, 6, 2, 14, 7, 2, 0]
[9, 1, 6, 7, 8, 0, 0]
[8, 4, 5, 12, 6, 2, 0]
[6, 2, 3, 9, 6, 0, 0]
[6, 2, 3, 9, 6, 0, 0]
[7, 0, 6, 7, 8, 0, 1]
[2, 4, 1, 11, 3, 3, 0]
[5, 3, 6, 11, 6, 0, 3]
[4, 1, 5, 9, 7, 0, 1]
[4, 1, 5, 9, 7, 0, 1]
[2, 3, 5, 11, 5, 1, 0]
[6, 0, 6, 8, 9, 0, 0]
[2, 2, 4, 12, 4, 0, 0]
[2, 4, 5, 14, 6, 2, 2]
[2, 4, 5, 14, 6, 2, 2]
[4, 2, 6, 11, 7, 0, 2]
[1, 2, 3, 11, 5, 2, 0]
[4, 4, 4, 11, 7, 2, 1]
[5, 1, 4, 11, 9, 1, 2]
[5, 1, 4, 11, 9, 1, 2]
[1, 3, 3, 13, 5, 3, 0]
[0, 4, 1, 13, 5, 4, 0]
[2, 0, 6, 10, 8, 0, 2]
[3, 4, 7, 13, 9, 2, 3]
[3, 4, 7, 13, 9, 2, 3]
[1, 2, 4, 12, 4, 1, 1]
[3, 2, 6, 11, 8, 0, 3]
[4, 1, 6, 9, 8, 1, 3]
[0, 3, 0, 12, 3, 2, 0]
[0, 3, 0, 12, 3, 2, 0]
[1, 0, 6, 8, 9, 0, 2]
[0, 2, 3, 13, 7, 3, 0]
[0, 3, 0, 14, 6, 3, 0]
[4, 1, 5, 11, 9, 0, 3]
[4, 1, 5, 11, 9, 0, 3]
[3, 0, 7, 8, 10, 0, 3]
[2, 3, 2, 13, 7, 3, 0]
[2, 3, 2, 13, 7, 3, 0]
[4, 1, 6, 8, 8, 0, 4]
[4, 1, 6, 8, 8, 0, 4]
[0, 4, 3, 14, 3, 4, 1]
[3, 0, 6, 11, 10, 0, 3]
[0, 0, 4, 12, 8, 0, 1]
[0, 3, 2, 11, 5, 2, 0]
[0, 3, 2, 11, 5, 2, 0]
[3, 1, 7, 9, 9, 0, 5]
[1, 2, 1, 11, 5, 0, 0]
[2, 3, 4, 14, 6, 3, 1]
[2, 1, 5, 12, 9, 0, 2]
[2, 1, 5, 12, 9, 0, 2]
[0, 4, 4, 13, 7, 0, 0]
[1, 3, 3, 14, 6, 3, 0]
[2, 0, 6, 10, 9, 0, 3]
[3, 2, 3, 14, 5, 3, 0]
[3, 2, 3, 14, 5, 3, 0]
[1, 4, 4, 14, 6, 2, 2]
[4, 1, 4, 10, 9, 1, 3]
[0, 3, 2, 11, 5, 0, 0]
[0, 3, 4, 13, 8, 1, 2]
[0, 3, 4, 13, 8, 1, 2]
[2, 2, 5, 13, 8, 1, 3]
[0, 3, 4, 14, 4, 3, 0]
[4, 1, 4, 14, 9, 0, 4]
[4, 3, 6, 9, 9, 0, 5]
[4, 3, 6, 9, 9, 0, 5]
[1, 3, 5, 13, 9, 3, 0]
[2, 1, 5, 9, 8, 0, 4]
[0, 1, 4, 14, 6, 1, 0]
[0, 2, 2, 12, 5, 4, 1]
[4, 1, 6, 9, 9, 0, 2]
[4, 1, 6, 9, 9, 0, 2]
[1, 4, 1, 13, 5, 2, 2]
[2, 1, 4, 7, 8, 0, 2]
[4, 0, 5, 8, 9, 0, 3]
[0, 3, 4, 14, 4, 3, 0]
[0, 3, 4, 14, 4, 3, 0]
[0, 1, 0, 9, 4, 0, 0]
[2, 0, 6, 9, 8, 0, 4]
[0, 2, 0, 13, 5, 1, 0]
[0, 2, 0, 13, 5, 1, 0]
[2, 0, 3, 12, 5, 0, 0]
[3, 3, 5, 11, 9, 1, 2]
[0, 2, 1, 13, 5, 3, 0]
[2, 3, 3, 11, 5, 2, 2]
[1, 1, 4, 12, 9, 0, 3]
[1, 1, 4, 12, 9, 0, 3]
[0, 4, 4, 13, 7, 2, 0]
[3, 4, 3, 11, 5, 0, 2]
[0, 2, 2, 13, 6, 0, 0]
[1, 5, 4, 15, 6, 2, 0]
[1, 5, 4, 15, 6, 2, 0]
[4, 1, 4, 10, 9, 0, 1]
[0, 3, 0, 13, 4, 1, 0]
[1, 4, 2, 14, 4, 3, 0]
[3, 3, 5, 12, 8, 3, 3]
[3, 3, 5, 12, 8, 3, 3]
[1, 5, 4, 15, 6, 4, 3]
[0, 0, 3, 11, 6, 1, 0]
[0, 4, 0, 14, 5, 2, 0]
[4, 0, 6, 10, 8, 0, 1]
[4, 0, 6, 10, 8, 0, 1]
[3, 2, 6, 14, 8, 3, 1]
[0, 0, 4, 11, 4, 1, 0]
[0, 0, 4, 11, 4, 1, 0]
[0, 5, 3, 14, 5, 4, 0]
[2, 4, 6, 15, 8, 2, 1]
[5, 2, 7, 11, 7, 0, 2]
[0, 5, 4, 12, 4, 1, 0]
[0, 5, 4, 12, 4, 1, 0]
[3, 2, 7, 12, 8, 1, 0]
[0, 0, 6, 11, 7, 0, 2]
[0, 3, 4, 14, 5, 2, 0]
[0, 3, 4, 14, 5, 2, 0]
[2, 3, 7, 14, 8, 3, 1]
[2, 1, 8, 13, 8, 0, 3]
[0, 6, 3, 12, 5, 3, 0]
[3, 2, 7, 13, 7, 0, 2]
[4, 0, 7, 10, 9, 1, 4]
[4, 0, 7, 10, 9, 1, 4]
[0, 4, 3, 14, 3, 2, 0]
[1, 4, 5, 15, 6, 4, 1]
[2, 0, 5, 12, 9, 1, 1]
[0, 5, 1, 13, 5, 3, 0]
[0, 5, 1, 13, 5, 3, 0]
[2, 0, 5, 9, 8, 0, 1]
[2, 1, 6, 13, 8, 3, 1]
[0, 6, 3, 15, 4, 2, 0]
[1, 4, 5, 12, 8, 0, 1]
[1, 4, 5, 12, 8, 0, 1]
[1, 1, 4, 11, 8, 0, 1]
[0, 4, 2, 13, 5, 3, 0]
[3, 1, 6, 9, 7, 0, 1]
[3, 3, 7, 12, 8, 1, 1]
[3, 3, 7, 12, 8, 1, 1]
[0, 4, 2, 16, 4, 4, 0]
[3, 1, 7, 11, 6, 0, 2]
[1, 1, 4, 11, 8, 0, 1]
[0, 3, 2, 15, 3, 2, 0]
[0, 3, 2, 15, 3, 2, 0]
[1, 2, 6, 12, 7, 1, 0]
[1, 3, 6, 14, 8, 1, 2]
[0, 3, 3, 15, 5, 3, 0]
[2, 1, 5, 9, 8, 0, 2]
[2, 1, 5, 9, 8, 0, 2]
[0, 1, 7, 12, 8, 0, 1]
[0, 5, 4, 14, 6, 3, 0]
[5, 3, 6, 10, 9, 0, 3]
[4, 2, 7, 10, 7, 0, 2]
[4, 2, 7, 10, 7, 0, 2]
[0, 4, 0, 14, 3, 2, 0]
[2, 0, 6, 11, 8, 0, 2]
[1, 2, 3, 13, 4, 0, 0]
[0, 5, 3, 14, 3, 2, 0]
[0, 5, 3, 14, 3, 2, 0]
[3, 2, 5, 9, 9, 0, 2]
[2, 1, 6, 10, 8, 0, 2]
[0, 4, 4, 15, 7, 2, 0]
[2, 2, 5, 13, 7, 1, 2]
[2, 2, 5, 13, 7, 1, 2]
[0, 0, 3, 12, 4, 0, 0]
[0, 6, 4, 14, 5, 2, 0]
[2, 0, 6, 12, 9, 0, 3]
[0, 4, 2, 13, 5, 2, 0]
[0, 4, 1, 13, 4, 0, 0]
[0, 4, 1, 13, 4, 0, 0]
[1, 0, 6, 11, 7, 0, 2]
[0, 5, 2, 15, 5, 3, 0]
[1, 4, 1, 16, 3, 2, 0]
[4, 1, 7, 10, 7, 0, 3]
[4, 1, 7, 10, 7, 0, 3]
[0, 6, 2, 16, 2, 3, 0]
[2, 1, 6, 13, 7, 0, 2]
[0, 2, 3, 14, 5, 1, 0]
[0, 2, 3, 14, 5, 1, 0]
[0, 5, 3, 15, 4, 3, 0]
[4, 1, 5, 10, 7, 0, 2]
[0, 5, 4, 15, 3, 2, 0]
[3, 3, 6, 13, 8, 1, 2]
[3, 3, 6, 13, 8, 1, 2]
[2, 2, 6, 11, 8, 1, 2]
[0, 4, 3, 14, 3, 2, 0]
[3, 6, 4, 15, 6, 1, 0]
[2, 0, 8, 13, 8, 0, 2]
[0, 5, 0, 16, 4, 2, 0]
[0, 5, 0, 16, 4, 2, 0]
[1, 6, 4, 15, 5, 3, 0]
[2, 5, 6, 12, 8, 1, 0]
[2, 5, 3, 14, 6, 2, 0]
[2, 4, 5, 16, 7, 4, 1]
[2, 4, 5, 16, 7, 4, 1]
[4, 0, 6, 8, 8, 0, 0]
[2, 4, 5, 14, 5, 1, 1]
[2, 0, 7, 14, 8, 0, 1]
[1, 0, 5, 12, 7, 0, 0]
[1, 0, 5, 12, 7, 0, 0]
[0, 4, 2, 15, 4, 3, 0]
[2, 0, 6, 11, 8, 0, 0]
[0, 2, 4, 13, 5, 0, 0]
[0, 4, 3, 16, 5, 3, 0]
[0, 4, 3, 16, 5, 3, 0]
[3, 2, 6, 12, 7, 0, 3]
[1, 3, 5, 13, 7, 1, 0]
[1, 1, 6, 11, 7, 0, 1]
[0, 5, 3, 16, 5, 1, 0]
[0, 5, 3, 16, 5, 1, 0]
[0, 6, 5, 16, 6, 3, 0]
[2, 4, 7, 15, 9, 1, 1]
[0, 4, 3, 13, 6, 3, 0]
[1, 3, 7, 10, 8, 2, 2]
[1, 3, 7, 10, 8, 2, 2]
[3, 3, 7, 15, 8, 1, 2]
[1, 5, 5, 15, 7, 2, 1]
[2, 1, 8, 14, 7, 0, 2]
[1, 3, 4, 14, 7, 0, 2]
[1, 3, 4, 14, 7, 0, 2]
[0, 5, 2, 14, 4, 3, 0]
[1, 0, 7, 9, 8, 0, 0]
[0, 3, 3, 14, 5, 3, 0]
[0, 3, 4, 13, 4, 0, 0]
[0, 3, 4, 13, 4, 0, 0]
[1, 0, 7, 9, 8, 0, 2]
[0, 6, 2, 16, 5, 2, 0]
[0, 0, 2, 12, 5, 1, 0]
[1, 2, 5, 11, 5, 0, 1]
[1, 2, 5, 11, 5, 0, 1]
[0, 6, 2, 14, 2, 3, 0]
[0, 4, 4, 10, 4, 0, 0]
[2, 1, 7, 12, 8, 0, 0]
[0, 6, 4, 16, 5, 3, 0]
[0, 6, 4, 16, 5, 3, 0]
[0, 3, 3, 11, 4, 1, 0]
[3, 3, 7, 12, 8, 0, 2]
[0, 3, 6, 14, 7, 1, 0]
[0, 5, 4, 15, 5, 3, 1]
[0, 5, 4, 15, 5, 3, 1]
[4, 3, 7, 11, 9, 0, 2]
[0, 5, 5, 16, 7, 1, 0]
